-id,name,id,date,time,SB-Right,SB-Thru,SB-Left,WB-Right,WB-Thru,WB-Left,NB-Right,NB-Thru,NB-Left,EB-Right,EB-Thru,EB-Left,N-Ped,E-Ped,S-Ped,W-Ped,N-Bike,E-Bike,S-Bike,W-Bike,lat,lon
portland/PM Counts/SE Mcloughlin Blvd & SE Courtney Rd PM.txt,SE Mcloughlin Blvd & SE Courtney Rd,x,Tuesday  December 02  2008,16:25-16:30,3,85,3,3,12,5,4,53,5,4,5,5,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Courtney Rd PM.txt,SE Mcloughlin Blvd & SE Courtney Rd,x,Tuesday  December 02  2008,16:30-16:35,4,87,1,4,8,9,9,80,12,7,10,7,0,0,0,2,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Courtney Rd PM.txt,SE Mcloughlin Blvd & SE Courtney Rd,x,Tuesday  December 02  2008,16:35-16:40,7,80,2,1,6,5,5,82,8,5,8,5,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Courtney Rd PM.txt,SE Mcloughlin Blvd & SE Courtney Rd,x,Tuesday  December 02  2008,16:40-16:45,5,86,0,2,10,5,7,77,6,6,9,6,0,0,1,0,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Courtney Rd PM.txt,SE Mcloughlin Blvd & SE Courtney Rd,x,Tuesday  December 02  2008,16:45-16:50,6,113,0,1,5,4,10,65,5,2,5,2,0,0,2,1,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Courtney Rd PM.txt,SE Mcloughlin Blvd & SE Courtney Rd,x,Tuesday  December 02  2008,16:50-16:55,5,110,3,3,12,7,9,56,11,6,7,5,0,0,0,1,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Courtney Rd PM.txt,SE Mcloughlin Blvd & SE Courtney Rd,x,Tuesday  December 02  2008,16:55-17:00,11,96,2,2,8,8,8,52,12,4,8,3,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Courtney Rd PM.txt,SE Mcloughlin Blvd & SE Courtney Rd,x,Tuesday  December 02  2008,17:00-17:05,3,86,4,0,7,10,6,61,9,8,6,6,1,0,0,1,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Courtney Rd PM.txt,SE Mcloughlin Blvd & SE Courtney Rd,x,Tuesday  December 02  2008,17:05-17:10,2,111,1,3,12,6,12,51,16,5,13,9,1,0,0,0,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Courtney Rd PM.txt,SE Mcloughlin Blvd & SE Courtney Rd,x,Tuesday  December 02  2008,17:10-17:15,6,104,0,4,11,9,5,67,6,3,11,8,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Courtney Rd PM.txt,SE Mcloughlin Blvd & SE Courtney Rd,x,Tuesday  December 02  2008,17:15-17:20,12,82,2,2,8,6,4,90,4,6,9,5,0,1,0,1,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Courtney Rd PM.txt,SE Mcloughlin Blvd & SE Courtney Rd,x,Tuesday  December 02  2008,17:20-17:25,5,74,3,2,7,8,11,76,10,9,6,7,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Courtney Rd PM.txt,SE Mcloughlin Blvd & SE Courtney Rd,x,Tuesday  December 02  2008,17:25-17:30,10,80,4,0,11,5,5,71,11,5,9,9,1,0,1,0,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Courtney Rd PM.txt,SE Mcloughlin Blvd & SE Courtney Rd,x,Tuesday  December 02  2008,17:30-17:35,7,91,1,2,9,3,6,65,6,7,12,4,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Courtney Rd PM.txt,SE Mcloughlin Blvd & SE Courtney Rd,x,Tuesday  December 02  2008,17:35-17:40,10,79,0,4,5,2,3,59,9,8,8,5,0,0,0,2,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Courtney Rd PM.txt,SE Mcloughlin Blvd & SE Courtney Rd,x,Tuesday  December 02  2008,17:40-17:45,5,82,2,1,6,12,2,75,12,4,6,8,1,0,1,0,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Courtney Rd PM.txt,SE Mcloughlin Blvd & SE Courtney Rd,x,Tuesday  December 02  2008,17:45-17:50,3,77,0,2,9,7,6,64,7,5,2,6,0,1,0,1,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Courtney Rd PM.txt,SE Mcloughlin Blvd & SE Courtney Rd,x,Tuesday  December 02  2008,17:50-17:55,6,92,1,3,2,5,5,66,5,6,4,6,0,0,1,0,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Courtney Rd PM.txt,SE Mcloughlin Blvd & SE Courtney Rd,x,Tuesday  December 02  2008,17:55-18:00,9,80,0,1,8,7,7,80,8,2,5,5,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Courtney Rd PM.txt,SE Mcloughlin Blvd & SE Courtney Rd,x,Tuesday  December 02  2008,16:00-16:15,17,295,1,3,18,17,9,208,25,12,7,13,1,1,2,3,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Courtney Rd PM.txt,SE Mcloughlin Blvd & SE Courtney Rd,x,Tuesday  December 02  2008,16:15-16:30,12,306,4,7,26,11,10,195,14,16,14,14,1,0,0,0,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Courtney Rd PM.txt,SE Mcloughlin Blvd & SE Courtney Rd,x,Tuesday  December 02  2008,16:30-16:45,16,253,3,7,24,19,21,239,26,18,27,18,0,0,1,2,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Courtney Rd PM.txt,SE Mcloughlin Blvd & SE Courtney Rd,x,Tuesday  December 02  2008,16:45-17:00,22,319,5,6,25,19,27,173,28,12,20,10,0,0,2,2,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Courtney Rd PM.txt,SE Mcloughlin Blvd & SE Courtney Rd,x,Tuesday  December 02  2008,17:00-17:15,11,301,5,7,30,25,23,179,31,16,30,23,2,0,0,1,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Courtney Rd PM.txt,SE Mcloughlin Blvd & SE Courtney Rd,x,Tuesday  December 02  2008,17:15-17:30,27,236,9,4,26,19,20,237,25,20,24,21,1,1,1,1,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Courtney Rd PM.txt,SE Mcloughlin Blvd & SE Courtney Rd,x,Tuesday  December 02  2008,17:30-17:45,22,252,3,7,20,17,11,199,27,19,26,17,1,0,1,2,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Courtney Rd PM.txt,SE Mcloughlin Blvd & SE Courtney Rd,x,Tuesday  December 02  2008,17:45-18:00,18,249,1,6,19,19,18,210,20,13,11,17,0,1,1,1,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Holgate Blvd.txt,SE Mcloughlin Blvd & SE Holgate Blvd,x,Tuesday  May 22  2007,16:00-16:15,0,754,0,89,0,0,0,366,0,20,172,0,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Holgate Blvd.txt,SE Mcloughlin Blvd & SE Holgate Blvd,x,Tuesday  May 22  2007,16:15-16:30,0,757,0,95,0,0,2,376,0,5,220,0,0,0,1,0,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Holgate Blvd.txt,SE Mcloughlin Blvd & SE Holgate Blvd,x,Tuesday  May 22  2007,16:30-16:45,0,793,0,80,0,0,5,339,0,13,207,0,0,0,1,0,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Holgate Blvd.txt,SE Mcloughlin Blvd & SE Holgate Blvd,x,Tuesday  May 22  2007,16:45-17:00,0,756,0,96,0,0,1,385,0,10,182,0,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Holgate Blvd.txt,SE Mcloughlin Blvd & SE Holgate Blvd,x,Tuesday  May 22  2007,17:00-17:15,0,810,0,108,0,0,7,385,0,10,172,0,0,0,3,0,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Holgate Blvd.txt,SE Mcloughlin Blvd & SE Holgate Blvd,x,Tuesday  May 22  2007,17:15-17:30,0,807,0,66,0,0,4,395,0,6,204,0,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Holgate Blvd.txt,SE Mcloughlin Blvd & SE Holgate Blvd,x,Tuesday  May 22  2007,17:30-17:45,0,828,0,74,0,0,6,371,0,8,215,0,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Holgate Blvd.txt,SE Mcloughlin Blvd & SE Holgate Blvd,x,Tuesday  May 22  2007,17:45-18:00,0,797,0,74,0,0,6,322,0,13,230,0,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Jefferson St.txt,SE Mcloughlin Blvd & SE Jefferson St,x,Tuesday  May 15  2007,16:00-16:15,4,463,0,17,0,0,9,282,0,5,0,0,0,3,1,0,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Jefferson St.txt,SE Mcloughlin Blvd & SE Jefferson St,x,Tuesday  May 15  2007,16:15-16:30,3,465,0,9,0,0,9,266,0,3,0,0,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Jefferson St.txt,SE Mcloughlin Blvd & SE Jefferson St,x,Tuesday  May 15  2007,16:30-16:45,2,528,0,9,0,0,8,281,0,3,0,0,0,1,0,0,0,0,1,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Jefferson St.txt,SE Mcloughlin Blvd & SE Jefferson St,x,Tuesday  May 15  2007,16:45-17:00,5,484,1,13,0,0,8,297,0,7,0,0,0,0,2,0,2,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Jefferson St.txt,SE Mcloughlin Blvd & SE Jefferson St,x,Tuesday  May 15  2007,17:00-17:15,1,569,0,11,0,0,8,258,0,1,0,0,0,0,5,0,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Jefferson St.txt,SE Mcloughlin Blvd & SE Jefferson St,x,Tuesday  May 15  2007,17:15-17:30,4,526,0,11,0,0,8,299,0,4,0,0,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Jefferson St.txt,SE Mcloughlin Blvd & SE Jefferson St,x,Tuesday  May 15  2007,17:30-17:45,4,450,0,9,0,0,10,237,0,3,0,0,1,1,2,0,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd & SE Jefferson St.txt,SE Mcloughlin Blvd & SE Jefferson St,x,Tuesday  May 15  2007,17:45-18:00,7,418,0,10,0,0,7,267,0,0,0,0,3,1,1,0,0,0,0,0,,
portland/PM Counts/SE McLoughlin Blvd & SE Washington St.txt,Hwy 99E & SE Washington St,x,Tuesday  December 05  2006,15:00-15:15,1,387,19,15,0,43,43,274,0,0,0,2,0,1,1,0,0,0,0,0,,
portland/PM Counts/SE McLoughlin Blvd & SE Washington St.txt,Hwy 99E & SE Washington St,x,Tuesday  December 05  2006,15:15-15:30,2,461,27,14,0,45,47,265,0,2,0,0,0,1,1,0,0,0,0,0,,
portland/PM Counts/SE McLoughlin Blvd & SE Washington St.txt,Hwy 99E & SE Washington St,x,Tuesday  December 05  2006,15:30-15:45,0,455,33,18,0,56,37,255,0,1,2,0,0,1,3,0,0,0,0,0,,
portland/PM Counts/SE McLoughlin Blvd & SE Washington St.txt,Hwy 99E & SE Washington St,x,Tuesday  December 05  2006,15:45-16:00,0,528,32,15,0,57,48,293,0,0,0,0,0,0,1,0,0,0,0,0,,
portland/PM Counts/SE McLoughlin Blvd & SE Washington St.txt,Hwy 99E & SE Washington St,x,Tuesday  December 05  2006,16:00-16:15,1,543,29,21,0,43,30,263,0,0,0,0,1,1,0,0,0,0,0,0,,
portland/PM Counts/SE McLoughlin Blvd & SE Washington St.txt,Hwy 99E & SE Washington St,x,Tuesday  December 05  2006,16:15-16:30,0,512,19,19,1,52,51,302,1,1,1,0,1,0,0,4,0,0,0,0,,
portland/PM Counts/SE McLoughlin Blvd & SE Washington St.txt,Hwy 99E & SE Washington St,x,Tuesday  December 05  2006,16:30-16:45,0,555,23,19,0,50,41,273,0,1,1,0,1,1,2,0,0,0,0,0,,
portland/PM Counts/SE McLoughlin Blvd & SE Washington St.txt,Hwy 99E & SE Washington St,x,Tuesday  December 05  2006,16:45-17:00,0,516,26,23,0,38,25,279,0,0,0,0,2,0,1,1,0,0,0,0,,
portland/PM Counts/SE McLoughlin Blvd & SE Washington St.txt,Hwy 99E & SE Washington St,x,Tuesday  December 05  2006,17:00-17:15,1,533,32,20,0,42,30,273,0,0,1,0,0,0,0,1,0,0,0,0,,
portland/PM Counts/SE McLoughlin Blvd & SE Washington St.txt,Hwy 99E & SE Washington St,x,Tuesday  December 05  2006,17:15-17:30,1,570,22,21,0,36,40,289,0,0,0,0,3,3,3,0,0,0,0,0,,
portland/PM Counts/SE McLoughlin Blvd & SE Washington St.txt,Hwy 99E & SE Washington St,x,Tuesday  December 05  2006,17:30-17:45,0,518,29,14,0,50,32,274,0,0,0,0,0,0,3,0,0,0,0,0,,
portland/PM Counts/SE McLoughlin Blvd & SE Washington St.txt,Hwy 99E & SE Washington St,x,Tuesday  December 05  2006,17:45-18:00,0,508,24,9,0,30,25,250,0,1,0,0,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd NB Ramps & SE Tacoma St.txt,SE Mcloughlin Blvd NB Ramps & SE Tacoma St,x,Tuesday  May 22  2007,16:00-16:15,59,0,31,24,110,0,0,0,0,0,194,17,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd NB Ramps & SE Tacoma St.txt,SE Mcloughlin Blvd NB Ramps & SE Tacoma St,x,Tuesday  May 22  2007,16:15-16:30,58,0,27,47,79,1,1,0,1,0,167,24,0,0,1,0,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd NB Ramps & SE Tacoma St.txt,SE Mcloughlin Blvd NB Ramps & SE Tacoma St,x,Tuesday  May 22  2007,16:30-16:45,70,0,28,34,95,0,0,0,0,0,172,18,0,0,2,0,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd NB Ramps & SE Tacoma St.txt,SE Mcloughlin Blvd NB Ramps & SE Tacoma St,x,Tuesday  May 22  2007,16:45-17:00,55,1,32,27,88,0,0,0,2,0,165,13,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd NB Ramps & SE Tacoma St.txt,SE Mcloughlin Blvd NB Ramps & SE Tacoma St,x,Tuesday  May 22  2007,17:00-17:15,74,0,26,35,109,0,0,0,0,0,186,17,0,6,1,0,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd NB Ramps & SE Tacoma St.txt,SE Mcloughlin Blvd NB Ramps & SE Tacoma St,x,Tuesday  May 22  2007,17:15-17:30,58,1,26,39,138,0,0,0,0,10,148,24,1,0,0,0,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd NB Ramps & SE Tacoma St.txt,SE Mcloughlin Blvd NB Ramps & SE Tacoma St,x,Tuesday  May 22  2007,17:30-17:45,68,1,26,31,84,1,1,0,0,0,184,18,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Mcloughlin Blvd NB Ramps & SE Tacoma St.txt,SE Mcloughlin Blvd NB Ramps & SE Tacoma St,x,Tuesday  May 22  2007,17:45-18:00,66,0,15,33,89,0,0,0,0,1,167,16,0,0,1,0,0,0,0,0,,
portland/PM Counts/SE Milwaukie Ave & SE Powell Blvd.txt,SE Milwaukie Ave & SE Powell Blvd,x,Wednesday  May 23  2007,16:00-16:15,17,190,25,39,280,29,11,72,38,12,329,0,7,4,3,8,0,0,0,0,,
portland/PM Counts/SE Milwaukie Ave & SE Powell Blvd.txt,SE Milwaukie Ave & SE Powell Blvd,x,Wednesday  May 23  2007,16:15-16:30,14,200,31,68,275,19,12,56,31,14,307,0,19,3,1,8,0,0,0,0,,
portland/PM Counts/SE Milwaukie Ave & SE Powell Blvd.txt,SE Milwaukie Ave & SE Powell Blvd,x,Wednesday  May 23  2007,16:30-16:45,20,207,42,70,361,27,26,73,54,6,346,0,3,2,10,16,0,0,0,0,,
portland/PM Counts/SE Milwaukie Ave & SE Powell Blvd.txt,SE Milwaukie Ave & SE Powell Blvd,x,Wednesday  May 23  2007,16:45-17:00,11,181,46,57,366,17,22,48,45,9,418,0,5,1,12,18,0,0,0,0,,
portland/PM Counts/SE Milwaukie Ave & SE Powell Blvd.txt,SE Milwaukie Ave & SE Powell Blvd,x,Wednesday  May 23  2007,17:00-17:15,16,172,45,47,331,34,19,65,74,11,370,0,10,2,4,18,0,0,0,0,,
portland/PM Counts/SE Milwaukie Ave & SE Powell Blvd.txt,SE Milwaukie Ave & SE Powell Blvd,x,Wednesday  May 23  2007,17:15-17:30,14,230,21,53,324,17,7,72,35,9,426,0,3,1,11,8,0,0,0,0,,
portland/PM Counts/SE Milwaukie Ave & SE Powell Blvd.txt,SE Milwaukie Ave & SE Powell Blvd,x,Wednesday  May 23  2007,17:30-17:45,15,202,30,65,295,40,18,86,40,16,358,0,8,4,8,20,0,0,0,0,,
portland/PM Counts/SE Milwaukie Ave & SE Powell Blvd.txt,SE Milwaukie Ave & SE Powell Blvd,x,Wednesday  May 23  2007,17:45-18:00,12,169,27,46,224,34,13,65,36,7,402,0,4,1,4,6,0,0,0,0,,
portland/PM Counts/SE Oatfield Rd & SE Nixon Ave (Aldercrest).txt,SE Oatfield Rd & SE Nixon Ave,x,Thursday  March 22  2007,16:00-16:05,33,3,2,5,0,2,2,1,1,2,1,25,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Oatfield Rd & SE Nixon Ave (Aldercrest).txt,SE Oatfield Rd & SE Nixon Ave,x,Thursday  March 22  2007,16:05-16:10,47,2,1,1,1,0,0,0,0,3,1,37,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Oatfield Rd & SE Nixon Ave (Aldercrest).txt,SE Oatfield Rd & SE Nixon Ave,x,Thursday  March 22  2007,16:10-16:15,48,2,0,1,2,0,0,2,1,0,7,36,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Oatfield Rd & SE Nixon Ave (Aldercrest).txt,SE Oatfield Rd & SE Nixon Ave,x,Thursday  March 22  2007,16:15-16:20,49,2,5,1,5,1,0,1,2,1,3,25,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Oatfield Rd & SE Nixon Ave (Aldercrest).txt,SE Oatfield Rd & SE Nixon Ave,x,Thursday  March 22  2007,16:20-16:25,44,1,1,2,1,1,0,2,1,0,3,33,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Oatfield Rd & SE Nixon Ave (Aldercrest).txt,SE Oatfield Rd & SE Nixon Ave,x,Thursday  March 22  2007,16:25-16:30,43,3,3,1,2,0,0,0,0,1,5,32,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Oatfield Rd & SE Nixon Ave (Aldercrest).txt,SE Oatfield Rd & SE Nixon Ave,x,Thursday  March 22  2007,16:30-16:35,40,4,1,0,3,0,0,0,0,0,3,32,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Oatfield Rd & SE Nixon Ave (Aldercrest).txt,SE Oatfield Rd & SE Nixon Ave,x,Thursday  March 22  2007,16:35-16:40,44,1,2,0,3,0,0,1,0,0,7,37,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Oatfield Rd & SE Nixon Ave (Aldercrest).txt,SE Oatfield Rd & SE Nixon Ave,x,Thursday  March 22  2007,16:40-16:45,57,3,2,1,4,0,0,1,0,0,1,34,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Oatfield Rd & SE Nixon Ave (Aldercrest).txt,SE Oatfield Rd & SE Nixon Ave,x,Thursday  March 22  2007,16:45-16:50,39,0,1,2,3,1,0,1,0,0,3,43,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Oatfield Rd & SE Nixon Ave (Aldercrest).txt,SE Oatfield Rd & SE Nixon Ave,x,Thursday  March 22  2007,16:50-16:55,39,3,4,0,3,2,0,1,0,0,2,23,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Oatfield Rd & SE Nixon Ave (Aldercrest).txt,SE Oatfield Rd & SE Nixon Ave,x,Thursday  March 22  2007,16:55-17:00,55,1,6,5,2,1,0,2,1,0,5,24,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Oatfield Rd & SE Nixon Ave (Aldercrest).txt,SE Oatfield Rd & SE Nixon Ave,x,Thursday  March 22  2007,17:00-17:05,54,3,2,3,4,0,0,1,0,0,5,29,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Oatfield Rd & SE Nixon Ave (Aldercrest).txt,SE Oatfield Rd & SE Nixon Ave,x,Thursday  March 22  2007,17:05-17:10,53,2,2,4,0,0,0,2,2,1,2,32,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Oatfield Rd & SE Nixon Ave (Aldercrest).txt,SE Oatfield Rd & SE Nixon Ave,x,Thursday  March 22  2007,17:10-17:15,47,5,6,2,1,0,0,1,0,0,5,30,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Oatfield Rd & SE Nixon Ave (Aldercrest).txt,SE Oatfield Rd & SE Nixon Ave,x,Thursday  March 22  2007,17:15-17:20,35,2,0,0,5,1,0,1,1,0,0,41,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Oatfield Rd & SE Nixon Ave (Aldercrest).txt,SE Oatfield Rd & SE Nixon Ave,x,Thursday  March 22  2007,17:20-17:25,45,2,0,1,2,1,0,0,0,0,2,34,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Oatfield Rd & SE Nixon Ave (Aldercrest).txt,SE Oatfield Rd & SE Nixon Ave,x,Thursday  March 22  2007,17:25-17:30,40,4,1,0,4,0,1,1,0,1,3,30,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Oatfield Rd & SE Nixon Ave (Aldercrest).txt,SE Oatfield Rd & SE Nixon Ave,x,Thursday  March 22  2007,17:30-17:35,34,4,3,1,2,0,2,3,0,1,6,39,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Oatfield Rd & SE Nixon Ave (Aldercrest).txt,SE Oatfield Rd & SE Nixon Ave,x,Thursday  March 22  2007,17:35-17:40,46,1,0,0,3,0,1,0,0,1,3,45,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Oatfield Rd & SE Nixon Ave (Aldercrest).txt,SE Oatfield Rd & SE Nixon Ave,x,Thursday  March 22  2007,17:40-17:45,46,1,4,1,0,0,0,1,0,0,1,29,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Oatfield Rd & SE Nixon Ave (Aldercrest).txt,SE Oatfield Rd & SE Nixon Ave,x,Thursday  March 22  2007,17:45-17:50,31,4,2,1,0,0,1,3,0,0,3,37,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Oatfield Rd & SE Nixon Ave (Aldercrest).txt,SE Oatfield Rd & SE Nixon Ave,x,Thursday  March 22  2007,17:50-17:55,28,3,1,1,4,0,0,3,1,1,6,40,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Oatfield Rd & SE Nixon Ave (Aldercrest).txt,SE Oatfield Rd & SE Nixon Ave,x,Thursday  March 22  2007,17:55-18:00,37,2,2,2,5,0,0,0,0,1,3,27,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Oatfield Rd & SE Nixon Ave (Aldercrest).txt,SE Oatfield Rd & SE Nixon Ave,x,Thursday  March 22  2007,16:00-16:15,128,7,3,7,3,2,2,3,2,5,9,98,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Oatfield Rd & SE Nixon Ave (Aldercrest).txt,SE Oatfield Rd & SE Nixon Ave,x,Thursday  March 22  2007,16:15-16:30,136,6,9,4,8,2,0,3,3,2,11,90,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Oatfield Rd & SE Nixon Ave (Aldercrest).txt,SE Oatfield Rd & SE Nixon Ave,x,Thursday  March 22  2007,16:30-16:45,141,8,5,1,10,0,0,2,0,0,11,103,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Oatfield Rd & SE Nixon Ave (Aldercrest).txt,SE Oatfield Rd & SE Nixon Ave,x,Thursday  March 22  2007,16:45-17:00,133,4,11,7,8,4,0,4,1,0,10,90,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Oatfield Rd & SE Nixon Ave (Aldercrest).txt,SE Oatfield Rd & SE Nixon Ave,x,Thursday  March 22  2007,17:00-17:15,154,10,10,9,5,0,0,4,2,1,12,91,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Oatfield Rd & SE Nixon Ave (Aldercrest).txt,SE Oatfield Rd & SE Nixon Ave,x,Thursday  March 22  2007,17:15-17:30,120,8,1,1,11,2,1,2,1,1,5,105,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Oatfield Rd & SE Nixon Ave (Aldercrest).txt,SE Oatfield Rd & SE Nixon Ave,x,Thursday  March 22  2007,17:30-17:45,126,6,7,2,5,0,3,4,0,2,10,113,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Oatfield Rd & SE Nixon Ave (Aldercrest).txt,SE Oatfield Rd & SE Nixon Ave,x,Thursday  March 22  2007,17:45-18:00,96,9,5,4,9,0,1,6,1,2,12,104,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Oatfield Rd & SE Park Ave.txt,SE Oatfield Rd & SE Park Ave,x,Thursday  March 22  2007,16:00-16:05,11,31,3,0,0,0,0,33,6,8,0,3,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Oatfield Rd & SE Park Ave.txt,SE Oatfield Rd & SE Park Ave,x,Thursday  March 22  2007,16:05-16:10,13,34,1,0,1,0,0,38,6,4,1,5,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Oatfield Rd & SE Park Ave.txt,SE Oatfield Rd & SE Park Ave,x,Thursday  March 22  2007,16:10-16:15,10,40,1,0,0,0,0,33,4,4,0,8,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Oatfield Rd & SE Park Ave.txt,SE Oatfield Rd & SE Park Ave,x,Thursday  March 22  2007,16:15-16:20,13,47,1,0,0,0,0,17,8,3,1,4,0,0,0,2,0,0,0,0,,
portland/PM Counts/SE Oatfield Rd & SE Park Ave.txt,SE Oatfield Rd & SE Park Ave,x,Thursday  March 22  2007,16:20-16:25,4,34,0,0,1,0,0,38,3,10,0,8,1,0,0,0,0,0,0,0,,
portland/PM Counts/SE Oatfield Rd & SE Park Ave.txt,SE Oatfield Rd & SE Park Ave,x,Thursday  March 22  2007,16:25-16:30,7,38,0,0,1,0,0,21,5,4,0,7,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Oatfield Rd & SE Park Ave.txt,SE Oatfield Rd & SE Park Ave,x,Thursday  March 22  2007,16:30-16:35,5,42,1,1,0,0,1,32,11,8,0,6,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Oatfield Rd & SE Park Ave.txt,SE Oatfield Rd & SE Park Ave,x,Thursday  March 22  2007,16:35-16:40,8,36,1,1,0,0,0,34,6,8,0,8,0,0,0,0,0,0,0,0,,
portland/PM Counts/SE Oatfield Rd & SE Park Ave.txt,SE Oatfield Rd & SE Park Ave,x,Thursday  March 22  2007,16:40-16:45,12,52,0,0,0,1,1,28,6,8,1,6,0,0,0,0,0,0,0,0,,
